Date,Punjab,Haryana,Rajasthan,Delhi,UP,Uttarakhand,HP,J&K(UT) & Ladakh(UT),Chandigarh,Chhattisgarh,Gujarat,MP,Maharashtra,Goa,Andhra Pradesh,Telangana,Karnataka,Kerala,Tamil Nadu,Puducherry,Bihar,DVC,Jharkhand,Odisha,West Bengal,Sikkim,Arunachal Pradesh,Assam,Manipur,Meghalaya,Mizoram,Nagaland,Tripura
10-10-23,10675,9551,14839,5487,21869,2230,1649,2312,251,5223,20742,13017,27229,701,12082,15005,14845,4085,16475,461,6201,3342,1574,5631,9571,73,156,2077,208,303,126,158,313
11-10-23,10542,9155,14794,5040,21345,2157,1783,2475,236,5232,20620,13138,27816,721,11795,15266,14448,4086,16587,460,6369,3368,1619,5606,9684,74,157,2062,198,289,121,167,349
12-10-23,10419,9183,14849,4863,20476,2119,1741,2377,239,5126,21291,13098,27871,720,12194,15139,13486,3891,16554,474,6439,3215,1596,5354,9625,69,159,2047,192,292,119,144,321
13-10-23,9679,9412,15151,4958,20642,2140,1817,2339,238,5325,21182,13180,28007,691,12189,15149,14006,3913,16197,454,6475,3110,1661,5416,9407,73,149,2048,192,332,129,156,316
14-10-23,9319,9171,14476,4715,20276,2163,1715,2339,234,5306,21034,13535,27784,731,12503,14859,14491,3842,16102,432,6219,3342,1672,5235,9133,76,156,2114,202,323,103,150,316
15-10-23,7385,8573,14689,4523,21640,1855,1533,1841,202,5189,19710,13395,27156,615,12443,14261,13458,3642,13620,392,6238,3281,1597,5168,8729,61,137,1951,194,302,114,150,305
16-10-23,6697,7676,14374,4511,19429,1889,1813,2354,204,5297,21125,13638,28075,657,12576,14489,15016,4009,15557,435,6347,3434,1562,4901,9189,82,160,2087,189,318,120,149,323
17-10-23,6868,7288,13367,4022,17736,1923,1794,2480,207,5266,20953,13124,28206,699,12513,14349,14651,3946,15709,454,5589,3333,1513,5182,9244,82,149,2098,201,326,122,160,352
18-10-23,7160,7659,13372,4095,18841,1913,1836,2321,198,5251,20498,13521,28059,705,12797,14244,14715,4099,16203,449,5568,3281,1474,5401,9139,86,153,2045,206,326,124,154,293
19-10-23,7168,7722,13721,4078,18016,2016,1826,2326,201,5226,21280,13823,28181,732,13039,14550,15442,4068,16406,445,5593,3200,1542,5048,8892,85,155,2010,195,319,126,152,298
20-10-23,7443,7592,14219,4067,18047,2041,1836,2470,202,5133,21147,13951,27992,721,12892,14703,15785,4082,16587,451,5460,3336,1653,5054,8428,78,164,1992,195,308,133,147,310
21-10-23,7407,7735,14273,3812,18558,1967,1855,2447,190,5059,21689,14333,27651,734,12352,13915,15411,4088,15975,424,5482,3254,1544,4584,7659,73,156,1941,200,332,129,152,308
22-10-23,6713,6924,13812,3570,17890,1922,1744,2459,175,4977,20553,14380,27235,662,12234,13195,14540,3522,14687,393,5296,3139,1651,4860,7154,64,146,1693,192,317,111,144,313
23-10-23,7178,7329,14235,3979,18040,1935,1768,2431,196,4912,21355,14272,28094,675,11986,12661,14383,3566,14051,359,4965,3019,1594,4623,6752,60,145,1564,190,317,125,145,291
24-10-23,6354,6580,14314,3480,16406,1711,1596,2381,160,4843,19641,14357,24710,647,12235,12259,13812,3989,15850,434,4525,2991,1485,4582,6553,56,148,1422,188,335,123,143,266
25-10-23,6928,7345,14659,4006,18193,1932,1762,2522,198,4703,20643,14393,27612,695,12686,12767,15129,4127,16988,464,4709,3050,1541,4731,7591,60,149,1699,193,334,123,144,266
26-10-23,7152,7557,14538,4028,18342,2066,1823,2401,199,4762,21284,14527,28004,688,12824,12761,15667,4081,17191,453,5134,3288,1578,4959,8119,70,150,1853,192,312,130,150,276
27-10-23,6911,7414,14772,4038,18475,2042,1856,2438,199,4810,21175,14777,27304,698,12921,12884,15978,4113,17071,457,5041,3304,1547,4718,8133,77,145,1900,188,304,120,147,279
28-10-23,7053,7191,14996,3817,17900,1962,1740,2385,198,4743,20961,15063,27277,660,12532,12236,15789,4011,17203,448,4864,3443,1558,4561,7702,76,145,1856,200,316,132,143,262
29-10-23,6384,6644,14785,3656,17403,1871,1680,2410,183,4638,20132,14505,26645,630,12387,12276,15129,3510,14969,398,5298,3477,1565,4605,7188,71,150,1732,189,311,111,142,257
30-10-23,6936,7389,15433,4048,18464,2006,1848,2515,200,4711,21158,15128,27622,672,12127,12033,15428,3825,15640,446,4957,3339,1560,4824,8015,80,154,1819,203,318,129,141,267
31-10-23,6986,7340,15558,4124,18569,2026,1871,2430,200,4703,21238,15209,27760,633,12116,12091,15090,3988,16142,437,5025,3328,1584,4809,8311,85,140,1912,199,321,128,157,308
01-11-23,6996,7351,15522,4186,18325,1960,1780,2535,191,4634,20626,15491,27717,690,12085,11857,13995,4122,16099,402,5063,3295,1511,4416,8402,88,160,1936,198,320,128,152,307
02-11-23,6776,7198,15449,4153,17868,1960,1818,2433,196,4627,21353,15405,27952,676,11867,11713,14969,4156,16071,451,5070,3304,1444,4935,8481,84,152,1828,198,310,129,151,308
03-11-23,6969,7139,15413,4140,18097,2044,1885,2532,193,4644,21059,15459,27577,691,11599,11725,15203,3764,15615,439,5257,3258,1448,5018,8398,86,155,1873,190,327,124,149,284
04-11-23,6902,7165,15579,3903,18472,1998,1837,2365,191,4551,21565,15610,28048,716,11350,11622,14712,3766,14911,427,5143,3276,1533,4803,8079,85,139,1804,196,338,127,142,278
05-11-23,6285,6165,15372,3819,17393,1832,1646,2420,176,4413,20855,15779,26678,656,10982,10961,13078,3661,12999,385,5213,3212,1501,4744,7430,81,157,1565,190,320,109,132,261
06-11-23,6706,7124,15610,4026,18018,2009,1864,2568,197,4456,21694,15959,28068,690,10030,11078,12651,4108,15297,454,5120,3289,1506,5091,7783,99,158,1619,197,366,127,145,261
07-11-23,6797,7127,15781,4002,18144,2060,1878,2575,198,4387,21644,15926,28040,707,10149,10597,11341,3999,15224,435,4488,3134,1557,4956,7695,86,156,1723,198,356,119,144,257
08-11-23,6839,7073,15678,4047,18229,2076,1917,2478,198,4369,21421,16482,28104,665,10136,10232,11537,4010,15023,449,4638,3115,1525,5264,7596,86,149,1713,198,351,128,147,247
09-11-23,6729,7071,15580,4031,17926,2041,1935,2391,196,4373,21302,16372,28356,684,9731,9825,10321,3887,15030,449,4802,3176,1546,5183,7610,92,153,1682,205,334,134,142,272
10-11-23,6505,6533,15461,4097,16746,2054,1879,2524,190,4401,21202,16873,28006,688,9938,9948,10587,3857,14510,412,4813,3287,1551,4694,7577,90,158,1710,193,344,143,148,251
11-11-23,6301,6227,14917,3572,16431,1879,1739,2577,182,4293,19020,16699,26400,664,9935,9421,10485,3896,12824,377,4757,3427,1563,4780,7583,86,153,1718,203,368,137,147,254
12-11-23,5392,4702,14385,3025,15327,1603,1352,2538,183,4078,14932,16257,23470,550,10095,9627,10153,3603,10679,306,4765,3238,1574,4452,6733,74,151,1693,199,318,108,144,260
13-11-23,4500,4568,13483,2872,15827,1544,1232,2496,160,3869,14696,15464,23161,660,10300,9817,11043,4078,11208,333,4498,3257,1531,4618,7107,71,156,1561,199,331,133,148,257
14-11-23,6342,5370,14380,3205,16161,1670,1502,2490,190,3912,12888,16084,23436,681,10505,9874,11501,4098,12780,350,4697,3286,1582,4641,7260,72,152,1617,206,348,137,150,268
15-11-23,6378,5952,14793,3554,15896,1730,1732,2490,190,3924,15210,16421,24087,688,10268,9988,12565,4120,13963,360,4720,3093,1654,4646,6691,69,149,1621,201,341,132,146,286
16-11-23,6431,6437,15203,3536,16729,1901,1852,2549,188,4066,16922,16612,25851,694,10987,10103,12873,4137,14997,363,4879,3228,1556,4507,6886,84,161,1630,187,339,126,146,279
17-11-23,6775,6716,15525,3808,16893,1952,1908,2506,191,4065,17765,16051,26407,709,11453,10425,13775,4221,15352,403,5051,3221,1619,4848,7036,87,153,1314,180,312,108,130,142
18-11-23,6595,6693,15396,3558,17074,1978,1896,2470,185,4119,18527,16730,26508,704,11263,10111,13924,4047,15325,383,4546,3281,1604,4978,7058,89,155,1622,195,325,121,152,194
19-11-23,6549,6155,15458,3465,16415,1851,1745,2446,170,4126,18634,17097,25601,663,11542,9761,12869,3805,13455,359,4498,3220,1552,4715,6345,76,150,1496,185,315,121,140,232
20-11-23,6528,6891,15451,3504,16152,1951,1916,2588,189,4267,19981,16861,27249,710,11330,10100,13941,4227,15275,394,4500,3259,1589,4738,6682,79,146,1573,178,345,132,148,238
21-11-23,6830,7109,15630,3548,17159,2042,1915,2520,197,4293,20681,16835,27641,730,10471,10213,13956,4187,15991,436,4484,3299,1594,4718,7140,93,158,1632,182,331,136,142,237
22-11-23,7193,7385,15965,3724,17015,2109,1966,2427,203,4289,19962,17013,27451,733,10197,10205,14002,3975,15019,414,4510,3427,1644,4587,7043,95,158,1631,182,331,137,141,234
23-11-23,6764,7276,15894,3656,16846,2016,1963,2387,190,4277,20348,16835,27844,730,9971,10030,13915,4051,15090,411,4459,3181,1583,4871,6983,94,153,1644,195,317,130,145,235
24-11-23,6941,7396,16232,3911,16291,2051,1946,2463,203,4307,20607,16942,27776,722,9680,9555,13717,4095,15076,416,4285,3150,1661,4839,6903,99,160,1608,196,337,131,146,235
25-11-23,7429,7367,14676,3698,16638,2067,1977,2550,188,4316,20819,17065,27615,727,9500,9485,13445,4095,14675,393,4541,3362,1660,4849,6882,95,163,1599,198,368,138,146,234
26-11-23,6810,6596,15259,3825,16059,1967,1841,2522,172,4228,16205,16783,26352,656,9621,9170,11964,3776,12107,355,4503,3232,1637,4502,6184,77,160,1454,198,332,119,136,235
27-11-23,7020,7529,12994,3859,16188,2113,1877,2555,187,4213,14842,11618,23817,712,9746,9387,13532,4136,14696,416,4490,3290,1655,4433,6858,99,156,1524,207,344,135,147,240
28-11-23,7135,7172,13157,3749,16191,2077,1946,2543,203,4329,15293,11589,23545,712,10037,9734,13714,4246,15296,401,4491,3297,1699,5031,7019,97,165,1586,201,362,138,144,243
29-11-23,7523,7297,13847,3829,16483,2084,1936,2586,208,4133,15344,12353,23465,693,10079,9365,13263,4300,14627,391,4554,3376,1602,5058,7118,101,166,1614,194,348,144,152,239
30-11-23,6867,7142,14047,3784,16116,2040,1900,2542,185,4224,16194,11458,23042,711,9734,8795,13427,4245,14907,374,4562,3391,1582,5082,7123,100,169,1608,205,345,140,156,237
01-12-23,7169,7041,14615,3978,16019,2104,1928,2647,218,4242,17076,10806,22606,704,9713,9742,13743,4108,15126,387,4488,3157,1626,4824,7096,102,162,1564,213,352,127,143,236
02-12-23,7001,7022,14889,3658,16349,2119,1952,2617,200,4248,17501,11522,23090,698,9450,9993,13096,4155,14552,386,4559,3295,1684,4543,6913,89,162,1530,204,343,134,142,230
03-12-23,6887,6237,14884,3793,15240,1971,1805,2647,194,4200,17646,11955,21882,643,8804,9839,12759,3872,12235,329,4370,3231,1594,4494,6314,86,162,1431,204,395,122,147,228
04-12-23,6971,7208,14144,3769,15495,2026,1929,2687,204,4256,18286,11310,23816,674,7789,10264,13117,4236,11765,363,4466,3193,1545,4387,6979,105,165,1527,217,362,134,147,238
05-12-23,7427,7372,14412,3824,16141,2044,1974,2750,220,4014,18177,11871,24002,687,6237,9079,13423,4264,13630,400,4321,3208,1557,4271,6830,112,161,1548,212,367,136,148,236
06-12-23,7474,7436,14976,3837,16122,2113,2004,2679,216,3969,18144,12015,24672,683,7525,8970,14063,4275,15032,400,4319,3297,1553,4320,6649,97,188,1572,215,346,142,148,235
07-12-23,7736,7372,14777,3816,16110,2144,1990,2647,214,3936,19050,11742,23917,668,7912,9825,14127,4238,15614,397,3831,3069,1441,4473,6439,110,167,1477,209,348,142,148,196
08-12-23,7327,7589,15584,4032,16298,2142,2017,2751,223,4111,19271,12237,23465,670,8365,9988,14052,4138,15296,406,4189,3195,1713,4644,6829,96,150,1502,207,345,129,149,219
09-12-23,7847,7642,15609,3826,16406,2131,2000,2697,199,4144,19556,12821,23572,680,8200,9914,13145,4100,15250,403,4106,3034,1497,4361,6754,97,143,1492,216,345,131,147,224
10-12-23,7469,6729,15575,3885,16070,2034,1914,2671,197,4079,19021,13163,22865,632,7996,9892,12381,3785,13084,347,4191,2976,1554,4247,6080,93,149,1373,204,335,120,142,224
11-12-23,7467,7580,16055,3890,17031,2159,1971,2769,221,4185,19977,13861,24542,702,8419,10787,13885,4214,15348,387,4243,3229,1502,4602,6407,103,156,1514,195,338,147,148,227
12-12-23,7529,7611,15869,3950,16285,2233,2070,2698,230,4260,20326,14282,25348,699,8623,11296,13698,4182,15234,400,4328,3273,1543,4942,6329,109,171,1508,216,330,143,144,231
13-12-23,7312,7896,16419,4061,16772,2231,2108,2681,237,4355,19900,15046,25637,682,9111,11460,14002,4192,15636,400,4399,3316,1732,5008,6401,102,146,1503,212,353,146,141,265
14-12-23,7765,7855,16682,3740,16981,2246,2126,2779,238,4263,20242,15368,25984,674,9341,11664,14087,4157,15721,393,4453,3328,1658,4992,6496,104,152,1492,213,350,144,155,230
15-12-23,7685,7762,16765,3992,17704,2275,2125,2745,246,4303,20302,15764,25946,663,9468,11856,14140,4192,15671,403,4458,3301,1552,4692,6616,105,171,1523,220,352,129,157,231
16-12-23,7646,7749,16563,4003,18282,2332,2087,2734,225,4275,20982,15932,26140,666,9291,11796,14079,4109,15319,393,4327,3297,1597,4501,6464,103,168,1534,217,357,149,156,231
17-12-23,7905,7012,16416,4097,17924,2187,1929,2895,209,4210,20076,16444,25387,627,9300,11385,13279,3626,13189,346,4374,3175,1677,4254,5895,91,165,1385,209,330,131,147,219
18-12-23,7765,7781,16952,4096,18848,2324,2097,2903,245,4183,20519,16944,26372,647,9524,11742,13954,4009,14243,388,4611,3184,1747,4144,6544,108,171,1517,227,335,140,157,224
19-12-23,7894,8023,17130,4154,19081,2417,2117,2870,247,4386,20170,17249,26550,617,9912,11960,14180,4169,14925,397,4608,3413,1714,5038,6678,105,165,1536,216,347,140,159,235
20-12-23,7774,8080,17327,4338,18391,2378,2103,2860,257,4507,20174,17134,26716,681,10220,12126,14357,4240,14911,373,4667,3427,1781,4924,6729,107,169,1572,221,358,139,168,234
21-12-23,7658,7926,17169,4287,18308,2390,2109,2889,254,4582,20588,17431,26503,685,10242,12143,14707,4185,15057,400,4518,3397,1662,4949,6844,109,167,1573,231,336,137,154,229
22-12-23,7299,8088,17257,4570,18193,2306,2107,2907,258,4668,21382,17714,27068,692,10267,12093,15005,4234,15186,395,4438,3421,1714,4417,6837,110,170,1506,235,342,138,155,239
23-12-23,7277,7897,17167,4253,17932,2392,2091,2865,240,4666,20879,17420,26616,684,10281,12047,14454,4032,15102,396,4386,3493,1735,4479,6672,106,165,1499,220,355,127,154,225
24-12-23,7434,7089,16833,4253,18073,2222,1989,2858,210,4497,20385,17471,26120,634,10445,11880,13367,3692,13578,350,4492,3315,1777,4058,5946,96,163,1358,204,345,126,142,220
25-12-23,7354,7698,17029,4358,17478,2297,2071,2834,215,4592,21408,17549,26589,605,10805,12165,14070,3760,14130,385,4605,3340,1695,4260,6318,102,161,1423,216,311,120,138,224
26-12-23,7161,7672,17376,4382,18304,2370,2087,2855,243,4646,21128,17253,27557,675,10900,12187,14617,4084,15518,397,4580,3188,1727,4558,6753,105,167,1504,222,315,111,148,235
27-12-23,7368,7787,16918,4500,18583,2360,2162,2920,250,4726,20607,17248,27755,676,10851,12416,14627,4113,15728,402,4593,3380,1765,5251,6804,107,174,1537,223,344,134,156,231
28-12-23,7522,7856,17261,4515,18312,2252,2118,2825,250,4700,21328,17305,27291,680,10873,12595,14491,4244,15920,418,4564,3329,1758,5432,6794,110,176,1499,224,345,133,152,228
29-12-23,7544,8106,17003,4813,18159,2108,2139,2896,251,4833,21370,17819,27468,694,10980,12666,14962,4181,15816,410,4376,3415,1744,5578,6709,115,165,1506,230,341,132,158,230
30-12-23,7579,8049,16845,4441,18836,2235,2106,2854,207,4787,21160,17384,26870,698,10913,12627,14725,4113,15477,402,4820,3399,1596,5366,6620,111,167,1493,204,341,133,157,238
31-12-23,7577,7291,16882,4600,19233,2170,1961,2905,233,4785,20596,17581,25994,628,11052,12170,13942,3839,14502,366,4963,3359,1827,5154,6107,92,159,1449,216,324,121,143,217
01-01-24,7754,7946,16767,5062,19332,2281,2022,2968,281,4759,20388,17320,26125,635,11139,12660,14652,4146,15217,352,5090,3300,1690,4632,6096,90,147,1378,209,295,114,130,225
02-01-24,7659,8346,16318,4881,19742,2232,1977,2917,274,4734,19210,17173,26871,688,11078,12698,15005,4263,15925,397,4801,3333,1604,4469,6664,115,148,1524,224,326,118,144,230
03-01-24,8161,8621,17088,5250,19713,2288,2105,2956,288,4816,20260,16652,27314,701,10992,13035,15019,4251,16138,401,4621,3205,1695,4508,6676,119,160,1536,228,331,136,145,229
04-01-24,7874,8570,16836,5159,19713,2333,2079,2977,290,5012,20395,16511,27492,692,10976,13166,14481,4163,16138,398,4698,3314,1592,4507,6742,119,168,1535,199,347,142,154,239
05-01-24,8141,8852,16795,5413,19060,2385,2178,2975,300,5134,21235,16108,27013,715,11074,13460,14479,4135,15532,406,4851,3359,1656,4513,6783,116,150,1498,219,338,134,157,260
06-01-24,8451,8163,17027,5100,19601,2443,2127,3079,284,5076,20951,14980,27237,711,11087,13190,14291,4062,15572,381,4724,3359,1589,4474,6786,118,165,1521,225,341,148,155,235
07-01-24,8254,7195,17093,5087,19408,2286,1966,3013,265,4919,20556,15198,26073,642,11066,12839,12556,3730,13917,338,4925,3332,1691,4439,6185,117,170,1424,207,358,132,149,225
08-01-24,8249,8268,17160,5256,20463,2368,2044,3015,308,5081,20978,15215,26858,720,10425,13442,13502,3895,14680,377,5071,3432,1687,4523,6882,125,170,1546,202,332,150,139,220
09-01-24,8449,9373,16884,5372,20567,2422,2055,2990,312,5114,21037,14484,28074,695,10810,13579,13585,3935,14480,384,4872,3328,1597,4620,6926,126,174,1555,212,334,150,140,225
10-01-24,8467,9315,17718,5526,20806,2473,2153,3016,323,5242,20686,15376,27341,718,11004,13446,13950,4112,14733,398,4837,3258,1489,4573,7085,127,174,1553,211,343,146,137,229
11-01-24,9166,9202,17337,5370,21131,2478,2080,3075,319,5234,21450,15421,26268,701,11457,13429,14175,4130,14859,392,5225,3255,1706,4583,7007,137,171,1563,202,338,151,140,238
12-01-24,9180,9134,17631,5665,21511,2472,2131,3107,336,5271,21861,15574,27655,667,11506,13510,14378,4065,15373,406,5181,3375,1649,4817,7028,122,170,1424,207,358,129,149,223
13-01-24,8744,9075,17430,5316,20257,2452,2079,3016,303,5245,21520,16101,27693,690,11203,13488,14511,3993,15107,395,5008,3426,1653,4718,6947,114,171,1554,193,342,151,162,238
14-01-24,8005,7879,16821,5442,20918,2223,1958,3062,282,5142,15589,16603,27163,627,11569,13295,14293,3759,13541,344,5251,3392,1644,4662,6399,107,164,1412,212,338,132,136,235
15-01-24,8353,9103,17273,5454,20668,2287,2030,3052,334,5175,18638,16720,27196,669,10988,13057,14846,4173,12413,310,5525,3351,1698,4962,6731,114,168,1313,203,373,152,155,237
16-01-24,8766,9135,17458,5376,20591,2315,2109,2990,328,5159,20628,16723,27573,674,10710,13229,15100,4166,12191,276,5110,3383,1653,5082,6897,123,166,1426,205,331,155,140,226
17-01-24,9076,9090,17370,5523,20674,2440,2026,2984,301,5167,21159,17086,27714,660,10989,13358,15250,4155,13610,270,4923,3330,1651,4637,7073,123,172,1458,206,330,154,145,221
18-01-24,8772,9154,17428,5414,20937,2479,2078,2970,305,4858,21007,17247,27813,646,11307,13695,15438,4160,15261,374,5210,3233,1600,4517,6749,126,179,1491,206,335,156,142,239
19-01-24,9461,9042,17517,5769,20565,2414,2076,2917,323,5176,21616,16828,27597,659,11754,13647,15540,4155,15601,388,5341,3385,1805,4826,6941,126,177,1450,241,326,152,130,232
20-01-24,9285,9080,17949,5282,20722,2414,2235,3000,300,4985,21528,17148,27842,626,11130,13174,15201,4127,15468,399,5072,3363,1592,4625,6963,114,176,1430,205,391,150,136,227
21-01-24,9056,7853,17335,5430,21302,2371,2035,3076,286,4624,20487,16906,27055,580,11831,13443,13933,3919,14008,356,5236,3351,1669,4388,6573,95,173,1462,227,347,144,140,228
22-01-24,9019,9036,17202,5746,21871,2406,2146,3067,338,4944,18546,17569,28151,633,12132,13810,15661,4354,16101,402,5252,3423,1815,4670,7249,119,174,1577,230,338,158,147,233
23-01-24,9197,9315,17020,5391,21036,2483,2152,3021,332,4941,20527,16927,27966,660,12105,13396,15446,4287,16134,422,4961,3353,1658,4917,7183,122,176,1464,221,353,158,151,241
24-01-24,9162,9156,17027,5640,20765,2527,2181,3075,348,4793,20632,17346,27587,657,11933,13418,15446,4247,16229,439,5284,3460,1636,4427,7023,124,175,1478,236,357,152,153,234
25-01-24,9058,9353,17503,5520,20536,2475,2116,3016,326,4852,21017,16749,27560,651,12216,13537,15589,4229,16614,424,5215,3361,1651,4578,7070,120,175,1434,224,351,155,143,237
26-01-24,9065,7965,17429,4847,22174,2354,1880,3019,277,4795,19566,17817,24175,586,11823,13464,14750,3910,14388,380,5625,3313,1754,4794,6362,98,174,1393,228,355,151,157,228
27-01-24,8928,8391,17507,4968,20759,2456,2033,2932,270,4947,20575,17210,27911,671,12003,13491,14605,4042,15995,419,5311,3251,1733,4841,7073,115,176,1468,239,350,162,146,234
28-01-24,8325,8451,17663,5020,21138,2382,2002,2968,250,4939,20555,17198,27568,623,12068,13251,13837,3756,14680,382,5196,3351,1649,4952,6475,98,175,1466,219,344,149,145,224
29-01-24,8290,8731,17851,5122,19671,2486,2070,2939,298,5138,21542,16966,28651,663,12031,13442,15243,4196,16261,406,5000,3383,1590,5272,7341,123,177,1546,248,405,159,157,235
30-01-24,8290,8489,17155,5176,18811,2339,2084,2877,292,5254,21021,16774,28479,663,12051,13243,15648,4204,16617,418,4727,3444,1545,5192,7191,125,175,1366,217,340,156,130,235
31-01-24,6750,7748,17486,5296,17985,2343,1941,2917,297,5334,20572,17043,28384,667,12029,13511,15668,4340,17035,418,4813,3393,1611,4875,7245,126,181,1413,221,349,158,145,228
01-02-24,6649,7168,17238,4993,19036,2125,1801,2778,283,5280,20346,16518,27582,663,12162,13958,16202,4220,17061,402,4927,3328,1706,4749,7024,122,179,1480,235,337,153,146,228
